entry_n,entry_qty,entry_vol,exit12h_n,exit12h_qty,exit12h_vol,exit4h_n,exit4h_qty,exit4h_vol,p_n,p_qty,p_vol,t_checkpoint,token_address
12,0.42671401906420714,322.026704165066,7,0.16795455323421662,126.67275304770259,18,0.19218880799458005,145.870621290121,11,0.2883485314777407,218.29196156721855,2026-07-15 10:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
12,0.31408687815115705,236.1723070368737,4,0.020116236837094705,15.107456422338,10,0.5468892520000211,413.73560183060147,22,0.6245073165261715,471.4178813855778,2026-07-15 11:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
17,0.6580090513973799,501.4521919357836,5,0.18662819828106136,140.716202505503,9,0.17488503032579591,132.33729281281103,8,0.24454914474283246,185.81639434021199,2026-07-15 12:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
29,1.2184708812124057,920.9441577656737,13,0.470376037825199,354.2521741655965,11,0.831342616263826,625.3120832423192,140,8.802082119366766,6691.65632694142,2026-07-15 13:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
11,0.3966224039266686,299.28424583344605,15,1.7932359840162744,1348.6130994427385,20,0.8515493965037417,564.2457803801169,18,0.19218880799458005,145.870621290121,2026-07-15 14:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
5,0.1874470890736903,141.262409635909,8,0.1431422945531478,107.83801086035368,4,0.19610555652807687,148.041519632132,10,0.5468892520000211,413.73560183060147,2026-07-15 15:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
8,0.7999379330605427,601.884139995186,10,0.3787525024610218,286.0999805997106,7,0.4942865044305762,371.284292427156,9,0.17488503032579591,132.33729281281103,2026-07-15 16:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
4,0.07430692864215477,55.781684665522,5,0.04157667369905354,31.404038879431997,4,0.278926827880608,209.69416378354978,11,0.831342616263826,625.3120832423192,2026-07-15 17:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
5,0.029375179202346495,22.058149758930718,9,0.24166303989205734,182.44310429606446,7,0.16795455323421662,126.67275304770259,20,0.8515493965037417,564.2457803801169,2026-07-15 18:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
5,0.05888330616523752,44.174432085273,1,0.007,5.2566872698210005,4,0.020116236837094705,15.107456422338,4,0.19610555652807687,148.041519632132,2026-07-15 19:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
16,0.2499935486747368,187.91638801864298,6,0.1756811454767942,132.69091442936124,5,0.18662819828106136,140.716202505503,7,0.4942865044305762,371.284292427156,2026-07-15 20:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
14,0.4314385667605032,325.4880153737284,3,0.00728254861866323,5.461524298941,13,0.470376037825199,354.2521741655965,4,0.278926827880608,209.69416378354978,2026-07-15 21:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
8,0.159121482153163,139.4556000771575,3,0.20655986689385594,154.950907830583,15,1.7932359840162744,1348.6130994427385,7,0.16795455323421662,126.67275304770259,2026-07-15 22:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
1,0.022857926045003946,17.147632171682,5,0.03906529159497912,29.27077031359324,8,0.1431422945531478,107.83801086035368,4,0.020116236837094705,15.107456422338,2026-07-15 23:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
5,0.348727576779563,263.19137399906845,6,0.2730229670422105,204.68446742001504,10,0.3787525024610218,286.0999805997106,5,0.18662819828106136,140.716202505503,2026-07-16 00:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
10,0.3701608516388804,278.61717161592094,11,2.7073721884145687,2035.7407701600637,5,0.04157667369905354,31.404038879431997,13,0.470376037825199,354.2521741655965,2026-07-16 01:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
10,0.18731684902243445,141.2531236527836,9,0.2924203875414507,220.40735367180457,9,0.24166303989205734,182.44310429606446,15,1.7932359840162744,1348.6130994427385,2026-07-16 02:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
7,0.1531112121656259,120.172167961367,6,0.31786570337525455,239.843993038149,1,0.007,5.2566872698210005,8,0.1431422945531478,107.83801086035368,2026-07-16 03:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
1,0.12384119828392562,93.6767159735255,10,0.6360813813400236,479.0445480254988,6,0.1756811454767942,132.69091442936124,10,0.3787525024610218,286.0999805997106,2026-07-16 04:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
4,0.033444696708246846,25.259867146702,6,0.059450539625267765,44.706783329861004,3,0.00728254861866323,5.461524298941,5,0.04157667369905354,31.404038879431997,2026-07-16 05:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
13,0.7207460441043056,541.8493645025814,3,0.010901446110395993,8.173229174978001,3,0.20655986689385594,154.950907830583,9,0.24166303989205734,182.44310429606446,2026-07-16 06:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
3,0.06647148823268204,50.08835718451932,6,0.16572181364330435,124.311395832898,5,0.03906529159497912,29.27077031359324,1,0.007,5.2566872698210005,2026-07-16 07:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
